OrgID,FisYear,CDFlag,FeedDate,FYEndDate,CG_BD_BF,CG_BD_BS,CG_BD_CP,CG_In_VS,CG_Sh_SR,Ec_Ma_Pe,Ec_Pr_SL,Ec_Re_CL,En_En_ER,En_En_PI,En_En_RR,So_Cu_PR,So_So_Co,So_So_HR,So_Wo_DO,So_Wo_EQ,So_Wo_HS,So_Wo_TD,Score,CScore,ControversiesScore,ResourceUseScore,EmissionsScore,InnovationScore,WorkforceScore,HumanRightsScore,CommunityScore,ProductRespScore,ManagementScore,ShareholdersScore,CSRStrategyScore,Asset4Id,OrgName,BusTRBCId,PrimExchg,StatusFlag,OAId,tick,Cusip,Sedol,Isin
18242,2015,500,24/04/2022,26/12/2015,0.875662,0.467085,0.826419,0.943641,0.440932,0.922279,0.699071,0.953985,0.943514,0.931114,0.939782,0.958892,0.937201,0.946383,0.940925,0.508946,0.956622,0.889602,0.7266837407,0.7266837407,0.7857142857,0.7978723404,0.6770833333,0.1764705882,0.820754717,0.4285714286,0.8962264151,0.8469387755,0.9423195558,0.3451573103,0.9925496689,A4_00185,PepsiCo Inc.,5410,NASD,1,4295904718,PEP,71344810,268151,US7134481081
18242,2019,500,24/04/2022,28/12/2019,0.838188,0.79727,0.487552,0.943008,0.841317,0.2092,0.105273,0.779671,0.958755,0.831631,0.94279,0.702019,0.980454,0.89526,0.918428,0.037261,0.953552,0.757298,0.8743585786,0.5760681782,0.2777777778,0.8581081081,0.8012820513,0.8369565217,0.9712643678,0.8728813559,0.9942528736,0.7302631579,0.955211986,0.7358941664,0.9960106383,A4_00185,PepsiCo Inc.,5410,NASD,1,4295904718,PEP,71344810,268151,US7134481081
18242,2018,500,24/04/2022,29/12/2018,0.858449,0.604902,0.644192,0.949894,0.949981,0.968756,0.633327,0.908772,0.954887,0.949815,0.946924,0.54422,0.834367,0.908164,0.949814,0.403232,0.952134,0.885333,0.8533745148,0.790323621,0.7272727273,0.8174603175,0.6328125,0.8604651163,0.9657534247,0.862745098,0.9931506849,0.75,0.9848232155,0.7189793195,0.9958726415,A4_00185,PepsiCo Inc.,5410,NASD,1,4295904718,PEP,71344810,268151,US7134481081
18242,2020,500,24/04/2022,26/12/2020,0.902296,0.785651,0.469817,0.94224,0.556192,0.357242,0.234232,0.984378,0.95762,0.827827,0.936844,0.535919,0.728461,0.890927,0.914252,0.65031,0.423098,0.758038,0.8945944622,0.6258686597,0.3571428571,0.813253012,0.8483146067,0.820754717,0.9739583333,0.9054054054,0.9947916667,0.7888888889,0.9918227773,0.7902170681,0.9966666667,A4_00185,PepsiCo Inc.,5410,NASD,1,4295904718,PEP,71344810,268151,US7134481081
18242,2013,500,24/04/2022,28/12/2013,0.825766,0.861284,0.677794,0.93328,0.393863,0.952499,0.947064,0.765859,0.925787,0.949732,0.937333,0.512389,0.570267,0.576138,0.912019,0.433235,0.966976,0.915851,0.7889567632,0.4626601998,0.1363636364,0.8522727273,0.7282608696,0.6833333333,0.91,0.4821428571,0.7448979592,0.8111111111,0.9974253347,0.7173017508,0.9917883212,A4_00185,PepsiCo Inc.,5410,NASD,1,4295904718,PEP,71344810,268151,US7134481081
18242,2012,500,24/04/2022,29/12/2012,0.815505,0.841205,0.596056,0.93275,0.387659,0.875926,0.690515,0.885059,0.946083,0.951923,0.934351,0.911608,0.666623,0.937548,0.569473,0.406396,0.967234,0.911182,0.7198732321,0.484936616,0.25,0.7790697674,0.5760869565,0.9333333333,0.7549019608,0.25,0.69,0.8191489362,0.9922918808,0.7980472765,0.9917431193,A4_00185,PepsiCo Inc.,5410,NASD,1,4295904718,PEP,71344810,268151,US7134481081
18242,2010,500,24/04/2022,25/12/2010,0.831212,0.889833,0.767774,0.944228,0.467953,0.840392,0.628304,0.884632,0.934105,0.977719,0.945814,0.69749,0.858626,0.95653,0.756632,0.683228,0.940081,0.843152,0.8672515673,0.5927166927,0.3181818182,0.8875,0.7875,0.9444444444,0.902173913,0.7173913043,0.8152173913,0.8777777778,0.9984924623,0.8648241206,0.993,A4_00185,PepsiCo Inc.,5410,NASD,1,4295904718,PEP,71344810,268151,US7134481081
18242,2016,500,24/04/2022,31/12/2016,0.864298,0.71382,0.741792,0.949558,0.45548,0.96676,0.817481,0.963726,0.946889,0.974106,0.942798,0.625248,0.948747,0.948808,0.952051,0.938907,0.96639,0.929345,0.8134947561,0.6567473781,0.5,0.8617021277,0.40625,0.8571428571,0.9732142857,0.6315789474,0.9910714286,0.9081632653,0.9821964822,0.6707421707,0.9923312883,A4_00185,PepsiCo Inc.,5410,NASD,1,4295904718,PEP,71344810,268151,US7134481081
18242,2014,500,24/04/2022,27/12/2014,0.882558,0.886164,0.589051,0.935807,0.411993,0.91442,0.879806,0.955967,0.92701,0.852507,0.938705,0.834189,0.949054,0.941735,0.922243,0.495201,0.528081,0.918222,0.7675954562,0.4671310614,0.1666666667,0.9659090909,0.5543478261,0.203125,0.95,0.4838709677,0.87,0.7934782609,0.9695876289,0.656185567,0.9925925926,A4_00185,PepsiCo Inc.,5410,NASD,1,4295904718,PEP,71344810,268151,US7134481081
18242,2017,500,24/04/2022,30/12/2017,0.874147,0.748189,0.763529,0.953347,0.464548,0.95469,0.767144,0.968545,0.951346,0.978919,0.942364,0.93551,0.95701,0.947409,0.959617,0.792236,0.965745,0.930345,0.8334139734,0.8334139734,0.9,0.8333333333,0.4830508475,0.880952381,0.9929577465,0.6590909091,0.9929577465,0.9322033898,0.9898555708,0.723349381,0.9958563536,A4_00185,PepsiCo Inc.,5410,NASD,1,4295904718,PEP,71344810,268151,US7134481081
18242,2011,500,24/04/2022,31/12/2011,0.865221,0.867724,0.685162,0.839931,0.392003,0.933163,0.770331,0.440512,0.947273,0.968385,0.939392,0.806279,0.945722,0.929996,0.847199,0.229301,0.929531,0.825545,0.8447684012,0.5057175339,0.1666666667,0.9651162791,0.7558139535,0.9464285714,0.806122449,0.7115384615,0.8229166667,0.8586956522,0.9954314721,0.7629441624,0.6631679389,A4_00185,PepsiCo Inc.,5410,NASD,1,4295904718,PEP,71344810,268151,US7134481081
18243,2020,500,24/04/2022,31/12/2020,0.072726,0.487466,0.070436,0.925921,0.046286,0.355611,0.850316,0.93246,0.902666,0.789103,0.834564,0.762568,0.911081,0.890927,0.67494,0.457104,0.948357,0.849293,0.708859761,0.4258584519,0.1428571429,0.8678756477,0.8425,0.1142857143,0.9485981308,0.8703703704,0.9626168224,0.7937293729,0.1660719596,0.7809991079,0.9753333333,A4_00108,Pfizer Inc.,5620,NYSE,1,4295904722,PFE,71708110,268470,US7170811035
18243,2016,500,24/04/2022,31/12/2016,0.422159,0.780781,0.777916,0.847521,0.319096,0.637265,0.960359,0.255042,0.883354,0.774833,0.733196,0.408082,0.470736,0.942053,0.890472,0.613788,0.934912,0.853182,0.7076300776,0.4560877661,0.2045454545,0.7857142857,0.8483146067,0.2,0.7366412214,0.6714285714,0.9160305344,0.5875,0.6801801802,0.5304590305,0.782208589,A4_00108,Pfizer Inc.,5620,NYSE,1,4295904722,PFE,71708110,268470,US7170811035
18243,2015,500,24/04/2022,31/12/2015,0.54932,0.723434,0.862982,0.818367,0.286403,0.673652,0.424813,0.409552,0.863623,0.717676,0.886193,0.888492,0.676096,0.939275,0.865302,0.412958,0.923975,0.836657,0.7333774856,0.4361331872,0.1388888889,0.7987804878,0.75625,0.2222222222,0.7347826087,0.7222222222,0.9173913043,0.6029411765,0.7991980259,0.5098704503,0.7872516556,A4_00108,Pfizer Inc.,5620,NYSE,1,4295904722,PFE,71708110,268470,US7170811035
18243,2014,500,24/04/2022,31/12/2014,0.413848,0.683743,0.841414,0.764143,0.231396,0.583624,0.539845,0.146874,0.826642,0.626512,0.876127,0.281508,0.321443,0.930799,0.826899,0.418049,0.912209,0.804819,0.6818376002,0.3623473715,0.0428571429,0.8040540541,0.7132352941,0.2105263158,0.6755319149,0.7592592593,0.847826087,0.5481927711,0.6448453608,0.4726804124,0.8018518519,A4_00108,Pfizer Inc.,5620,NYSE,1,4295904722,PFE,71708110,268470,US7170811035
18243,2013,500,24/04/2022,31/12/2013,0.804106,0.87756,0.435406,0.760561,0.205002,0.445442,0.46125,0.734077,0.769464,0.60697,0.857026,0.516612,0.435888,0.935107,0.821768,0.214642,0.908762,0.801127,0.6812382303,0.4689974935,0.2567567568,0.7847222222,0.6136363636,0.2391304348,0.6348314607,0.5408163265,0.8895348837,0.53125,0.7327497425,0.8872296601,0.7937956204,A4_00108,Pfizer Inc.,5620,NYSE,1,4295904722,PFE,71708110,268470,US7170811035
18243,2019,500,24/04/2022,31/12/2019,0.357874,0.456202,0.632917,0.825027,0.698577,0.361455,0.09946,0.272283,0.77454,0.794507,0.886556,0.551471,0.920193,0.898873,0.316166,0.234193,0.946369,0.862771,0.6896777332,0.3917138666,0.09375,0.9189944134,0.8463687151,0.0833333333,0.8148788927,0.8846153846,0.955017301,0.7830188679,0.2156518967,0.5318775901,0.9020390071,A4_00108,Pfizer Inc.,5620,NYSE,1,4295904722,PFE,71708110,268470,US7170811035
18243,2018,500,24/04/2022,31/12/2018,0.313561,0.435487,0.374347,0.903811,0.694524,0.550119,0.875545,0.94102,0.805192,0.952259,0.877311,0.44189,0.88961,0.890623,0.517854,0.405961,0.941533,0.876401,0.6683942189,0.4216971095,0.175,0.8576642336,0.8383458647,0.0769230769,0.785106383,0.688,0.9468085106,0.7903225806,0.2766844563,0.6232488326,0.897995283,A4_00108,Pfizer Inc.,5620,NYSE,1,4295904722,PFE,71708110,268470,US7170811035
18243,2011,500,24/04/2022,31/12/2011,0.819432,0.899945,0.406948,0.704028,0.297913,0.572423,0.506443,0.41342,0.924772,0.63909,0.854555,0.322704,0.410972,0.929996,0.846576,0.153247,0.932095,0.834308,0.6580686495,0.4305968247,0.203125,0.5984848485,0.6967213115,0.2619047619,0.6927710843,0.4444444444,0.7951807229,0.8552631579,0.7081218274,0.5030456853,0.8444656489,A4_00108,Pfizer Inc.,5620,NYSE,1,4295904722,PFE,71708110,268470,US7170811035
18243,2012,500,24/04/2022,31/12/2012,0.819653,0.899915,0.367364,0.758542,0.192951,0.568956,0.722627,0.276554,0.918933,0.586751,0.89535,0.260906,0.259425,0.893543,0.810935,0.213212,0.908213,0.782343,0.635722665,0.3271205918,0.0185185185,0.731884058,0.6111111111,0.24,0.6488095238,0.5581395349,0.869047619,0.4934210526,0.7076053443,0.3489208633,0.8009174312,A4_00108,Pfizer Inc.,5620,NYSE,1,4295904722,PFE,71708110,268470,US7170811035
18243,2021,510,24/04/2022,,0.082442,0.497879,0.155773,0.924337,0.058591,0.326859,0.572258,0.375259,0.893381,0.779469,0.832323,0.245433,0.916131,0.887892,0.537465,0.451162,0.949137,0.849277,0.7185360192,0.3920548949,0.0655737705,0.875,0.8422330097,0.0975609756,0.9490740741,0.8622754491,0.962962963,0.7976973684,0.2094295004,0.8029855158,0.9719853837,A4_00108,Pfizer Inc.,5620,NYSE,1,4295904722,PFE,71708110,268470,US7170811035
18243,2010,500,24/04/2022,31/12/2010,0.863377,0.893978,0.758766,0.72798,0.232924,0.734289,0.822092,0.236292,0.821048,0.720937,0.877251,0.415545,0.513478,0.95653,0.838059,0.251831,0.525253,0.84939,0.6903932911,0.354125217,0.0178571429,0.6120689655,0.6203703704,0.3055555556,0.7115384615,0.5285714286,0.7857142857,0.8455882353,0.7974874372,0.5884422111,0.855,A4_00108,Pfizer Inc.,5620,NYSE,1,4295904722,PFE,71708110,268470,US7170811035
18243,2017,500,24/04/2022,31/12/2017,0.420104,0.841293,0.510291,0.91441,0.941495,0.843582,0.813039,0.307395,0.884951,0.82487,0.906292,0.848989,0.651672,0.93986,0.909802,0.717776,0.934233,0.863454,0.6953812275,0.4726906137,0.25,0.7863636364,0.8194444444,0.1428571429,0.8341836735,0.6887755102,0.9413265306,0.7748538012,0.4454951857,0.6803645117,0.6988950276,A4_00108,Pfizer Inc.,5620,NYSE,1,4295904722,PFE,71708110,268470,US7170811035
18245,2018,500,24/04/2022,31/12/2018,0.332879,0.463355,0.639388,0.893183,0.872533,0.751305,0.847116,0.644755,0.906008,0.978818,0.864302,0.922326,0.939406,0.518777,0.863739,0.935309,0.933703,0.839935,0.7058515439,0.7058515439,1,0.8026315789,0.9868421053,0.5416666667,0.8625,0.6551724138,0.6625,0.5416666667,0.5285190127,0.6489326217,0.6851415094,A4_00538,Public Service Enterprise Group Inc.,5910,NYSE,1,4295904782,PEG,74457310,270767,US7445731067
18245,2016,500,24/04/2022,31/12/2016,0.547017,0.832142,0.887284,0.941529,0.958151,0.851039,0.93384,0.953375,0.939288,0.825369,0.772727,0.844222,0.956901,0.169507,0.961485,0.959626,0.966294,0.829814,0.600282981,0.600282981,1,0.5571428571,0.8428571429,0.6379310345,0.6891891892,0,0.7432432432,0.4,0.6132561133,0.7822822823,0.6993865031,A4_00538,Public Service Enterprise Group Inc.,5910,NYSE,1,4295904782,PEG,74457310,270767,US7445731067
18245,2020,500,24/04/2022,31/12/2020,0.427766,0.458864,0.869524,0.767801,0.620321,0.098895,0.675323,0.730187,0.880569,0.909576,0.894917,0.705323,0.790854,0.46607,0.786492,0.896114,0.942032,0.819388,0.6509337236,0.6509337236,1,0.9078947368,0.9078947368,0.3571428571,0.7875,0.453125,0.6625,0.4736842105,0.5101100208,0.647784716,0.7066666667,A4_00538,Public Service Enterprise Group Inc.,5910,NYSE,1,4295904782,PEG,74457310,270767,US7445731067
18245,2021,510,24/04/2022,,0.502961,0.452635,0.895065,0.76967,0.694596,0.096898,0.720655,0.626428,0.881283,0.908621,0.889853,0.722181,0.797202,0.45066,0.773942,0.906226,0.812963,0.818636,0.6312550883,0.6312550883,1,0.8552631579,0.8846153846,0.3857142857,0.7625,0.421875,0.6375,0.4473684211,0.4784215194,0.6776529707,0.7116321559,A4_00538,Public Service Enterprise Group Inc.,5910,NYSE,1,4295904782,PEG,74457310,270767,US7445731067
18245,2015,500,24/04/2022,31/12/2015,0.472529,0.789714,0.894111,0.912569,0.860563,0.787222,0.928571,0.930152,0.916792,0.773066,0.697582,0.788382,0.947747,0.173263,0.957401,0.951994,0.911398,0.809748,0.539444737,0.539444737,1,0.4696969697,0.75,0.54,0.6714285714,0,0.7285714286,0.3939393939,0.5913016656,0.5690931524,0.5546357616,A4_00538,Public Service Enterprise Group Inc.,5910,NYSE,1,4295904782,PEG,74457310,270767,US7445731067
18245,2014,500,24/04/2022,31/12/2014,0.490172,0.79828,0.880088,0.915151,0.814267,0.695306,0.756025,0.912675,0.892065,0.694044,0.520687,0.722504,0.945028,0.171322,0.952181,0.952333,0.780302,0.769679,0.5478213732,0.5478213732,1,0.564516129,0.7424242424,0.6458333333,0.6911764706,0,0.7205882353,0.6206896552,0.4283505155,0.3005154639,0.7,A4_00538,Public Service Enterprise Group Inc.,5910,NYSE,1,4295904782,PEG,74457310,270767,US7445731067
18245,2013,500,24/04/2022,31/12/2013,0.836487,0.899992,0.85108,0.91173,0.782329,0.74409,0.721025,0.950683,0.807622,0.681019,0.815162,0.699871,0.942213,0.179055,0.951426,0.951304,0.8977,0.766255,0.5919809113,0.5919809113,1,0.6833333333,0.6935483871,0.5208333333,0.5606060606,0,0.7424242424,0.8166666667,0.6822863028,0.5278063852,0.6979927007,A4_00538,Public Service Enterprise Group Inc.,5910,NYSE,1,4295904782,PEG,74457310,270767,US7445731067
18245,2010,500,24/04/2022,31/12/2010,0.843452,0.919741,0.883124,0.933394,0.941745,0.699515,0.859658,0.946881,0.8666,0.785309,0.943497,0.755085,0.953751,0.954739,0.902791,0.956186,0.970683,0.929284,0.7007820954,0.7007820954,1,0.7962962963,0.95,0.4473684211,0.7258064516,0.1666666667,0.7580645161,0.8448275862,0.9050251256,0.3492462312,0.76,A4_00538,Public Service Enterprise Group Inc.,5910,NYSE,1,4295904782,PEG,74457310,270767,US7445731067
18245,2019,500,24/04/2022,31/12/2019,0.353866,0.480533,0.784963,0.817016,0.882067,0.13069,0.432175,0.464207,0.887001,0.91156,0.864822,0.724148,0.786921,0.488212,0.812576,0.889569,0.924106,0.845324,0.6931491746,0.6931491746,1,0.9868421053,0.9605263158,0.4861111111,0.7625,0.5483870968,0.7125,0.472972973,0.4920306025,0.6208160663,0.6963652482,A4_00538,Public Service Enterprise Group Inc.,5910,NYSE,1,4295904782,PEG,74457310,270767,US7445731067
18245,2012,500,24/04/2022,31/12/2012,0.832866,0.797477,0.836512,0.910504,0.765031,0.643979,0.905964,0.951539,0.823853,0.657806,0.866242,0.683413,0.938688,0.296745,0.949996,0.608581,0.881495,0.74827,0.5735556284,0.5735556284,1,0.6034482759,0.6833333333,0.4565217391,0.6612903226,0,0.8225806452,0.775862069,0.612024666,0.5287769784,0.6981651376,A4_00538,Public Service Enterprise Group Inc.,5910,NYSE,1,4295904782,PEG,74457310,270767,US7445731067
18245,2017,500,24/04/2022,31/12/2017,0.447863,0.846061,0.803647,0.945082,0.849366,0.849169,0.754367,0.956575,0.941067,0.884957,0.828109,0.367694,0.96401,0.519138,0.966017,0.963767,0.964133,0.838046,0.659671749,0.659671749,0.7,0.7702702703,0.9605263158,0.5285714286,0.8125,0.0681818182,0.8125,0.5972222222,0.587173315,0.6425378267,0.6988950276,A4_00538,Public Service Enterprise Group Inc.,5910,NYSE,1,4295904782,PEG,74457310,270767,US7445731067
18245,2011,500,24/04/2022,31/12/2011,0.853649,0.911019,0.782978,0.92226,0.528035,0.798001,0.74657,0.956738,0.845039,0.711353,0.892221,0.713476,0.94669,0.928696,0.950164,0.925626,0.856756,0.781387,0.6390716889,0.6390716889,1,0.6111111111,0.6833333333,0.525,0.6166666667,0.1923076923,0.7833333333,0.7413793103,0.9243654822,0.4583756345,0.731870229,A4_00538,Public Service Enterprise Group Inc.,5910,NYSE,1,4295904782,PEG,74457310,270767,US7445731067
18246,2021,510,24/04/2022,,0.494973,0.21945,0.889795,0.475438,0.691704,0.344136,0.807434,0.928538,0.847872,0.912778,0.890665,0.862405,0.818992,0.858044,0.834417,0.169465,0.945345,0.849277,0.6261058559,0.6261058559,1,0.7401315789,0.867032967,0.8036585366,0.8950850662,0.4637681159,0.9423440454,0.3608870968,0.2614543305,0.5990245344,0.6537758831,A4_00117,Rockwell Automation,5210,NYSE,1,4295904837,ROK,77390310,275406,US7739031091
18246,2020,500,24/04/2022,30/09/2020,0.426007,0.28192,0.863767,0.498817,0.66128,0.264625,0.789909,0.928656,0.881564,0.914359,0.888253,0.859224,0.813628,0.863212,0.884911,0.14365,0.942833,0.832626,0.634717411,0.634717411,1,0.75,0.8784090909,0.8090452261,0.8915547025,0.4863523573,0.9414587332,0.3721649485,0.2891763307,0.5591733571,0.646,A4_00117,Rockwell Automation,5210,NYSE,1,4295904837,ROK,77390310,275406,US7739031091
18246,2015,500,24/04/2022,30/09/2015,0.412089,0.711667,0.730939,0.91255,0.59151,0.900419,0.492998,0.903911,0.927556,0.931248,0.779338,0.778361,0.951229,0.518649,0.706382,0.56274,0.940716,0.837245,0.4533242425,0.4533242425,1,0.4794871795,0.7005494505,0.2324324324,0.9004237288,0.1689189189,0.9512711864,0.3896713615,0.2260950031,0.6357186922,0.619205298,A4_00117,Rockwell Automation,5210,NYSE,1,4295904837,ROK,77390310,275406,US7739031091
18246,2014,500,24/04/2022,30/09/2014,0.448762,0.689249,0.706774,0.889927,0.562519,0.847411,0.842484,0.875163,0.927823,0.939908,0.733493,0.689187,0.949967,0.499724,0.601733,0.493563,0.964184,0.805726,0.4603885814,0.4603885814,1,0.4542682927,0.690625,0.2883435583,0.914507772,0.2288135593,0.880952381,0.5142857143,0.1675257732,0.6221649485,0.6027777778,A4_00117,Rockwell Automation,5210,NYSE,1,4295904837,ROK,77390310,275406,US7739031091
18246,2012,500,24/04/2022,30/09/2012,0.818882,0.843087,0.477045,0.885701,0.483063,0.85831,0.66367,0.905826,0.91314,0.934266,0.733235,0.607809,0.944717,0.532654,0.51431,0.370766,0.959444,0.790922,0.4613980957,0.4613980957,1,0.503164557,0.7679738562,0.2575757576,0.9244791667,0.2319587629,0.9048913043,0.1257309942,0.3098663926,0.6223021583,0.6091743119,A4_00117,Rockwell Automation,5210,NYSE,1,4295904837,ROK,77390310,275406,US7739031091
18246,2016,500,24/04/2022,30/09/2016,0.412748,0.606275,0.716408,0.924761,0.582087,0.955959,0.96249,0.946887,0.913364,0.958285,0.80528,0.836026,0.959917,0.523284,0.764276,0.621432,0.953736,0.853584,0.4108979222,0.4108979222,1,0.5,0.6113861386,0.2400990099,0.8423913043,0.1551724138,0.9474637681,0.4464285714,0.0692835693,0.5188760189,0.6188650307,A4_00117,Rockwell Automation,5210,NYSE,1,4295904837,ROK,77390310,275406,US7739031091
18246,2017,500,24/04/2022,30/09/2017,0.450476,0.642777,0.735539,0.931005,0.619377,0.960942,0.960689,0.957526,0.932414,0.970299,0.817624,0.876878,0.966304,0.519138,0.838,0.668523,0.963826,0.863804,0.4093385421,0.4093385421,1,0.4551020408,0.6404255319,0.2623318386,0.8073248408,0.1220095694,0.9506369427,0.4300699301,0.1105570839,0.4331155433,0.6187845304,A4_00117,Rockwell Automation,5210,NYSE,1,4295904837,ROK,77390310,275406,US7739031091
18246,2013,500,24/04/2022,30/09/2013,0.830738,0.706961,0.637073,0.886989,0.527514,0.866129,0.95256,0.880142,0.916939,0.936907,0.730495,0.469094,0.94779,0.51178,0.576052,0.634922,0.95796,0.80211,0.4837441183,0.4837441183,1,0.4905063291,0.6572327044,0.287037037,0.945026178,0.2333333333,0.8831521739,0.125,0.447476828,0.6513903193,0.6113138686,A4_00117,Rockwell Automation,5210,NYSE,1,4295904837,ROK,77390310,275406,US7739031091
18246,2019,500,24/04/2022,30/09/2019,0.340601,0.191966,0.738137,0.398492,0.568299,0.934757,0.541756,0.915644,0.779457,0.923193,0.893501,0.866382,0.804908,0.893584,0.352252,0.131717,0.937888,0.888106,0.5781446399,0.5781446399,1,0.7314049587,0.75,0.8044776119,0.8223529412,0.520123839,0.82,0.3708010336,0.1812240995,0.4958559133,0.482712766,A4_00117,Rockwell Automation,5210,NYSE,1,4295904837,ROK,77390310,275406,US7739031091
18246,2018,500,24/04/2022,30/09/2018,0.331207,0.07468,0.345919,0.639197,0.55855,0.901677,0.978204,0.948752,0.797005,0.9587,0.742572,0.904884,0.945502,0.518777,0.545828,0.741713,0.917226,0.878256,0.4015897028,0.4015897028,1,0.4364548495,0.6660777385,0.4148148148,0.7942779292,0.0760869565,0.8337874659,0.3771929825,0.141927952,0.1701134089,0.4870283019,A4_00117,Rockwell Automation,5210,NYSE,1,4295904837,ROK,77390310,275406,US7739031091
18246,2010,500,24/04/2022,30/09/2010,0.816576,0.869653,0.675745,0.941106,0.583101,0.758794,0.941841,0.941623,0.869617,0.928623,0.772665,0.880653,0.960592,0.656251,0.85163,0.546637,0.974684,0.836277,0.5524196653,0.5524196653,1,0.5168918919,0.7566666667,0.127388535,0.9447368421,0.3581081081,0.9864864865,0.5217391304,0.6065326633,0.3804020101,0.955,A4_00117,Rockwell Automation,5210,NYSE,1,4295904837,ROK,77390310,275406,US7739031091
18246,2011,500,24/04/2022,30/09/2011,0.838539,0.795707,0.675643,0.889139,0.513974,0.796455,0.921249,0.929943,0.859513,0.921744,0.648079,0.865762,0.923575,0.687398,0.778372,0.603063,0.972416,0.815759,0.4691658486,0.4691658486,1,0.398089172,0.8717105263,0.1104294479,0.8678756477,0.3351648352,0.9313186813,0.1220238095,0.5456852792,0.2350253807,0.6374045802,A4_00117,Rockwell Automation,5210,NYSE,1,4295904837,ROK,77390310,275406,US7739031091
18254,2021,510,24/04/2022,,0.462133,0.20156,0.557275,0.888924,0.563567,0.506302,0.899534,0.977937,0.948501,0.929765,0.918188,0.987993,0.985176,0.833978,0.847918,0.865796,0.948036,0.884672,0.849435768,0.849435768,1,0.9914285714,0.9787878788,0.944,0.8801020408,0.8251533742,0.9974489796,0.9327956989,0.6353827963,0.46689329,0.8590133983,A4_00144,Texas Instruments Incorporated,5710,NASD,1,4295905063,TXN,88250810,288540,US8825081040
18254,2019,500,24/04/2022,31/12/2019,0.505454,0.451323,0.611143,0.696703,0.792981,0.293399,0.899854,0.696681,0.949228,0.930995,0.913564,0.985343,0.779554,0.851734,0.866353,0.898598,0.943938,0.888328,0.899754969,0.899754969,1,0.9895833333,0.9964788732,0.9594594595,0.8828571429,0.8713235294,0.9685714286,0.9339622642,0.9383168632,0.423175008,0.6187943262,A4_00144,Texas Instruments Incorporated,5710,NASD,1,4295905063,TXN,88250810,288540,US8825081040
18254,2014,500,24/04/2022,31/12/2014,0.480038,0.736255,0.716975,0.853152,0.750348,0.921918,0.959804,0.918223,0.940704,0.964749,0.914525,0.970974,0.961708,0.916686,0.862004,0.900034,0.948614,0.923783,0.8367055884,0.8367055884,1,0.993902439,0.9671052632,0.9932432432,0.9516129032,0.8923076923,0.9619565217,0.9269662921,0.5469072165,0.3242268041,0.5962962963,A4_00144,Texas Instruments Incorporated,5710,NASD,1,4295905063,TXN,88250810,288540,US8825081040
18254,2016,500,24/04/2022,31/12/2016,0.490717,0.794605,0.609338,0.904646,0.798275,0.940231,0.970008,0.968502,0.955296,0.979567,0.92708,0.977097,0.963883,0.926161,0.906313,0.956668,0.968449,0.931181,0.86964436,0.86964436,1,0.9444444444,0.9516129032,0.9934210526,0.9347826087,0.8817204301,0.952173913,0.9454545455,0.793007293,0.3176748177,0.5789877301,A4_00144,Texas Instruments Incorporated,5710,NASD,1,4295905063,TXN,88250810,288540,US8825081040
18254,2013,500,24/04/2022,31/12/2013,0.842517,0.888059,0.48198,0.891103,0.645878,0.752336,0.935015,0.912557,0.93541,0.963459,0.913696,0.967926,0.960889,0.921138,0.858787,0.950939,0.973293,0.921034,0.8786576653,0.8786576653,1,0.99375,0.9662162162,0.9931506849,0.972826087,0.7786885246,0.9388888889,0.9360465116,0.8882595263,0.2518022657,0.6979927007,A4_00144,Texas Instruments Incorporated,5710,NASD,1,4295905063,TXN,88250810,288540,US8825081040
18254,2012,500,24/04/2022,31/12/2012,0.850232,0.879967,0.418215,0.890565,0.525142,0.554561,0.898416,0.933232,0.931797,0.959964,0.911814,0.967318,0.956311,0.926788,0.852625,0.878062,0.973766,0.918512,0.8899792737,0.8899792737,1,0.99375,0.9666666667,0.9928571429,0.9731182796,0.8113207547,0.9611111111,0.9529411765,0.9234326824,0.1885919836,0.6981651376,A4_00144,Texas Instruments Incorporated,5710,NASD,1,4295905063,TXN,88250810,288540,US8825081040
18254,2020,500,24/04/2022,31/12/2020,0.361318,0.214845,0.446813,0.913187,0.512992,0.539504,0.931234,0.983323,0.947777,0.930809,0.917334,0.986924,0.984054,0.842758,0.854555,0.848379,0.943738,0.884023,0.8413784196,0.8413784196,1,0.9913294798,0.9786585366,0.9471544715,0.8846153846,0.846875,0.9974358974,0.9243243243,0.5773119239,0.4405292893,0.8563333333,A4_00144,Texas Instruments Incorporated,5710,NASD,1,4295905063,TXN,88250810,288540,US8825081040
18254,2017,500,24/04/2022,31/12/2017,0.472839,0.762086,0.607552,0.91211,0.835047,0.957978,0.977896,0.972938,0.959525,0.984233,0.914421,0.979126,0.968199,0.923381,0.921314,0.961375,0.97414,0.93383,0.8454981644,0.8454981644,1,0.9768518519,0.9336734694,0.9936708861,0.9444444444,0.8737373737,0.9666666667,0.948,0.6277510316,0.3492090784,0.5856353591,A4_00144,Texas Instruments Incorporated,5710,NASD,1,4295905063,TXN,88250810,288540,US8825081040
